untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14582616,물품,,R26TA0182667900,2026년 훈련요원 피복 구매 계약,N,신규,,,지방계약법 (제25조제1항5호나목),0,7922000,5,http://www.g2b.go.kr,직불,,,6286499,인천광역시 소방학교,지방자치단체,교육지원과,이지영,***********,,[1^6286499^인천광역시 소방학교^지방자치단체^교육지원과^이지영^***********],[1^주계약업체^단독^엘제이테크(LJ TECH)^장승현^대한민국^100^엘제이테크(LJ TECH)^^5296700144],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01826679&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인천소방학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:44:51,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,인천광역시 소방학교,7922000
R26TE14582621,물품,R25TA0117426703,R25TA0117426703,군도8호선(서하리) 도로정비공사 관급자재[가드레일] (제조)구매,N,신규,2026-05-06,2025.12.05. ~ 2026.06.01.,지방계약법 (제25조제1항6호나목),0,21870000,5,http://www.g2b.go.kr,직불,,R25BK01205134,4241000,강원특별자치도 삼척시,지방자치단체,회계과,전경재,033-570-3279,033-570-3135,[1^4241000^강원특별자치도 삼척시^지방자치단체^회계과^전경재^0335703279],[1^주계약업체^단독^주식회사 호산^오미나^대한민국^100^주식회사 호산^^2228123373],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01174267&ctrtChgOrd=03&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,삼척시장,농공단지 입주공장 생산품,수의계약,2026-05-06 14:44:57,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,강원특별자치도 삼척시,21870000
R26TE14582625,물품,0024B052604,0024B052604,수문권양기외 2종,N,신규,2026-05-06,,국가계약법 (제21조제1항8호),3788035000,3788035000,10,http://www.g2b.go.kr,대지급,,20171207095,1230000,조달청,국가기관,운영지원과,이정철,070-4056-7304,050-5480-1743,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 진원산업^원성현^대한민국^100^주식회사 진원산업^^5138184747],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=0024B0526_1&ctrtChgOrd=04&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 14:45:03,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,3788035000
R26TE14582639,물품,,R26TA0183163400,1사옥 2층 EHP 구매,N,신규,,계약체결일로부터 29일까지,국가계약법 (제26조제1항5호가5목),0,23606000,10,http://www.g2b.go.kr,직불,,,B551182,건강보험심사평가원,준정부기관,계약부,조윤,033-739-2615,,[1^B551182^건강보험심사평가원^준정부기관^계약부^조윤^0337392615],[1^주계약업체^단독^주식회사 지에이^이정임^대한민국^100^주식회사 지에이^^2248138829],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831634&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,건강보험심사평가원,추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업.장애인기업.사회적기업.사회적협동조합.자활기업.마을기업),수의계약,2026-05-06 14:45:19,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,건강보험심사평가원,23606000
R26TE14582644,물품,,R26TA0182430600,2026 특수교육대상학생 보조공학기기 물품 1차 구입(허브티),N,신규,,계약일~2026.6.6.,지방계약법 (제25조제1항4호사목),0,4000000,5,http://www.g2b.go.kr,직불,,,7581000,경기도교육청 경기도부천교육지원청,교육기관,재무관리과,황동현,032-620-0285,032-620-0299,[1^7581000^경기도교육청 경기도부천교육지원청^교육기관^재무관리과^황동현^0326200285],[1^주계약업체^단독^주식회사 허브티^조영근^대한민국^100^주식회사 허브티^^1178194412],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01824306&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,경기도부천교육지원청 재무관,"특허,실용신안,디자인등록 제품",수의계약,2026-05-06 14:45:28,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,경기도교육청 경기도부천교육지원청,4000000
R26TE14582645,물품,R26TA0182525700,R26TA0182525700,직장운동경기부(사격) 1분기 경기용 엽탄 구입,N,신규,2026-05-04,2026. 5. 30.까지,지방계약법 (제25조제1항5호나목),0,19800000,5,http://www.g2b.go.kr,직불,,,5670000,경상남도 창원시,지방자치단체,창원시 회계과,전민주,055-225-2869,055-225-4713,[1^5670000^경상남도 창원시^지방자치단체^창원시 회계과^전민주^0552252869],[1^주계약업체^단독^중앙코리아^서제호^대한민국^100^중앙코리아^^3170315585],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01825257&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,창원시장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:45:29,,0.08,,,,,2026-05-04,N,getCntrctInfoListThng,물품,경상남도 창원시,19800000
R26TE14582648,물품,,R26TA0183161000,중앙공원 미니파크골프장 조성공사 관급자재(관리창고 및 차양시설),N,신규,,,지방계약법 (제25조제1항5호나목),0,12707000,5,http://www.g2b.go.kr,직불,,,3250000,부산광역시 중구,지방자치단체,재무과,박애경,051-600-4142,051-600-4149,[1^3250000^부산광역시 중구^지방자치단체^재무과^박애경^0516004142],[1^주계약업체^단독^주식회사 지엔^박소영^대한민국^100^주식회사 지엔^^6118125421],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831610&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시중구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:45:30,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,부산광역시 중구,12707000
R26TE14582652,물품,R26TA0182437100,R26TA0182437100,청남지구 농어촌생활용수개발사업(토목및기계)(2차분)(보조기층(순환)) 구입,N,신규,2026-05-06,계약일로부터 1년,지방계약법 (제25조제1항5호마목),0,83200000,5,http://www.g2b.go.kr,직불,,R26BK01486155,4590115,충청남도 청양군 맑은물사업소,지방자치단체,청양군맑은물사업소,곽재호,041-940-4062,041-940-4069,[1^4590115^충청남도 청양군 맑은물사업소^지방자치단체^청양군맑은물사업소^곽재호^0419404062],[1^주계약업체^단독^주식회사 대영환경^남기삼^대한민국^100^주식회사 대영환경^^3118120318],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01824371&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,청양군맑은물사업소장,추정가격 2천만원 초과 1억원 이하 물품·용역(학술연구 원가계산 건설기술 등과 관련된 계약) ,수의계약,2026-05-06 14:45:39,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,충청남도 청양군 맑은물사업소,83200000
R26TE14582659,물품,R26TA0169435701,R26TA0169435701,2026학년도 4월 급식 식재료(공산품 및 기타) 구매 계약,N,신규,2026-04-30,2026. 4. 1. ~4. 30.,지방계약법 (제25조제1항5호나목),0,3392410,5,http://www.g2b.go.kr,직불,,,7050187,서울특별시북부교육청 서울노일유치원,교육기관,행정실,이윤진,,,[1^7050187^서울특별시북부교육청 서울노일유치원^교육기관^행정실^이윤진^],[1^주계약업체^단독^맘 키즈푸드^이준구^대한민국^100^맘 키즈푸드^^2170967510],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01694357&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울노일유치원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:45:56,,0.08,,,,,2026-04-30,N,getCntrctInfoListThng,물품,서울특별시북부교육청 서울노일유치원,3392410
R26TE14582671,물품,,R26TA0183153800,2026학년도 포산고등학교 졸업앨범 제작 및 구매,N,신규,,,지방계약법 (제25조제1항5호나목),0,7955000,5,http://www.g2b.go.kr,직불,,,ZY00536,포산고등학교,교육기관,행정실,배선희,,,[1^ZY00536^포산고등학교^교육기관^행정실^배선희^],[1^주계약업체^단독^광장사진관^김영철^대한민국^100^광장사진관^^5034564483],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831538&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포산고등학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:46:16,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,포산고등학교,7955000
R26TE14582685,물품,R26TA0182395700,R26TA0182395700,마이크로디스크필터 여과기 여과막 구입,N,신규,2026-05-06,계약일~2026.05.29.,지방계약법 (제25조제1항5호나목),0,18018000,5,http://www.g2b.go.kr,직불,,,4231045,강원특별자치도 속초시 하수처리사업소,지방자치단체,하수처리사업소,서영애,033-639-2931,033-639-2497,[1^4231045^강원특별자치도 속초시 하수처리사업소^지방자치단체^하수처리사업소^서영애^0336392931],[1^주계약업체^단독^주식회사 유천에코^문석준^대한민국^100^주식회사 유천에코^^3548600236],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01823957&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,하수처리사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:46:40,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,강원특별자치도 속초시 하수처리사업소,18018000
R26TE14582693,물품,,00236103904,옥외용벤치외 1종,N,신규,,,국가계약법 (제21조제1항8호),766100000,766100000,10,http://www.g2b.go.kr,대지급,,20171227564,1230000,조달청,국가기관,운영지원과,김종성,042-724-7419,050-5480-2286,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 오에스팀버^우현석^대한민국^100^주식회사 오에스팀버^^8558103070],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=002361039_1&ctrtChgOrd=04&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 14:46:48,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,766100000
R26TE14582694,물품,R26TA0169428601,R26TA0169428601,"2026학년도 4월 급식 식재료(농, 수, 축산물) 구매 계약",N,신규,2026-04-30,2026. 4. 1. ~ 4. 30.,지방계약법 (제25조제1항5호나목),0,4512860,5,http://www.g2b.go.kr,직불,,,7050187,서울특별시북부교육청 서울노일유치원,교육기관,행정실,이윤진,,,[1^7050187^서울특별시북부교육청 서울노일유치원^교육기관^행정실^이윤진^],[1^주계약업체^단독^농업회사법인 주식회사 양양^김영옥^대한민국^100^농업회사법인 주식회사 양양^^2158768302],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01694286&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울노일유치원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:46:49,,0.08,,,,,2026-04-30,N,getCntrctInfoListThng,물품,서울특별시북부교육청 서울노일유치원,4512860
R26TE14582701,물품,,R26TA0183154100,지방도460호선 동촌17지구 급경사지 붕괴위험지역 정비공사(3차분) 관급자재(비탈면계측시스템-혁신제품),N,신규,,,지방계약법 (제25조제1항8호다목),0,76000000,5,http://www.g2b.go.kr,직불,,R26BK01501215,6530361,강원특별자치도 도로관리사업소 북부지소,지방자치단체,운영지원팀,최원주,033-250-3296,033-250-4530,[1^6530361^강원특별자치도 도로관리사업소 북부지소^지방자치단체^운영지원팀^최원주^0332503296],[1^주계약업체^단독^스마트이앤씨 주식회사^김용진^대한민국^100^스마트이앤씨 주식회사^^3998101024],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831541&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,강원특별자치도도로북부지소장,「조달사업에 관한 법률」 제27조제1항에 따른 혁신제품,수의계약,2026-05-06 14:47:06,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,강원특별자치도 도로관리사업소 북부지소,76000000
R26TE14582702,물품,R26TA0182504600,R26TA0182504600,전남RISE사업 [R-1(석유화학)] 실험보조장비구매(실험대 등 2종),N,신규,2026-05-06,2026. 5. 6. ~ 5. 13.,국가계약법 (제26조제1항5호가2목),0,4455000,15,http://www.g2b.go.kr,직불,,,C130812,전남대학교 본부 법인 산학협력단 여수산학협력본부,교육기관,,김민지,***********,,[1^C130812^전남대학교 본부 법인 산학협력단 여수산학협력본부^교육기관^^김민지^***********],[1^주계약업체^단독^(주)제이오텍^김기성^대한민국^100^(주)제이오텍^^1058146727],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01825046&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,전남대학교산학협력단 여수산학협력본부장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:47:06,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,전남대학교 본부 법인 산학협력단 여수산학협력본부,4455000
R26TE14582710,물품,0023D002404,0023D002404,안내판외 1종,N,신규,2026-05-06,,국가계약법 (제21조제1항8호),1964127000,1964127000,10,http://www.g2b.go.kr,대지급,,20161005635,1230000,조달청,국가기관,운영지원과,김종성,042-724-7419,050-5480-2286,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 데코엘^권미경^대한민국^100^주식회사 데코엘^^5038181796],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=0023D0024_1&ctrtChgOrd=04&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 14:47:18,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,1964127000
R26TE14582711,물품,,R25TA0101576701,"2026학년도 화도진중학교 신입생 교복(동복,하복) 학교주관 구매 변경계약",N,신규,,,지방계약법 (제20조제1항6호),0,34410000,5,http://www.g2b.go.kr,직불,,R25BK01067994,7320051,인천광역시남부교육청 화도진중학교,교육기관,행정실,김지은,,,[1^7320051^인천광역시남부교육청 화도진중학교^교육기관^행정실^김지은^],[1^주계약업체^단독^스마트서부점^박상만^대한민국^100^스마트서부점^^1300253933],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01015767&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,화도진중학교장,행정안전부령 금액 미만 본점소재지,제한경쟁,2026-05-06 14:47:19,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,인천광역시남부교육청 화도진중학교,34410000
R26TE14582712,물품,R26TA0181974200,R26TA0181974200,의약외품 홍보(마라톤 대회 내 의약외품 '스프레이파스' 홍보를 위한 홍보물 제작),N,신규,2026-04-30,,국가계약법 (제26조제1항5호가2목),0,15700000,10,http://www.g2b.go.kr,직불,,,1471000,식품의약품안전처,국가기관,운영지원과,오다희,043-719-1232,,[1^1471000^식품의약품안전처^국가기관^운영지원과^오다희^0437191232],[1^주계약업체^단독^(주)그레이프피알앤컨설팅^CHOI HAE JIN LYANA^대한민국^100^(주)그레이프피알앤컨설팅^^1208690926],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01819742&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,식품의약품안전처 재무관,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:47:20,,0.075,,,,,2026-04-30,N,getCntrctInfoListThng,물품,식품의약품안전처,15700000
R26TE14582714,물품,R26TA0180274500,R26TA0180274500,2026학년도 1차 가좌초등학교 도서관 도서 구입 계약,N,신규,2026-05-06,,지방계약법 (제25조제1항5호나목),0,9719640,10,http://www.g2b.go.kr,직불,,,7620174,경기도교육청 경기도고양교육청 가좌초등학교,교육기관,교육행정실,박충현,031-922-6044,031-922-6045,[1^7620174^경기도교육청 경기도고양교육청 가좌초등학교^교육기관^교육행정실^박충현^0319226044],[1^주계약업체^단독^민들레 문고^김소정^대한민국^100^민들레 문고^^5333001582],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01802745&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,가좌초등학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:47:24,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,경기도교육청 경기도고양교육청 가좌초등학교,9719640
R26TE14582715,물품,R26TA0182789200,R26TA0182789200,장생포 민원출장소 냉난방기 구매 설치,N,신규,2026-05-06,2026. 5. 13.,지방계약법 (제25조제1항5호바목),0,42840000,5,http://www.g2b.go.kr,직불,,,3700000,울산광역시 남구,지방자치단체,총무과,이주은,,,[1^3700000^울산광역시 남구^지방자치단체^총무과^이주은^],[1^주계약업체^단독^원스랜드주식회사^김인태^대한민국^100^원스랜드주식회사^^6108179787],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01827892&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,울산광역시 남구청장,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약)",수의계약,2026-05-06 14:47:24,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,울산광역시 남구,42840000
R26TE14582722,물품,,R26TA0183166300,흥해읍 하수관로 정비사업(2단계) 3차 관급자재-수중펌프 구입,N,신규,,,지방계약법 (제22조1호),0,324261150,5,http://www.g2b.go.kr,직불,,R26BK01489144,5020328,경상북도 포항시 맑은물사업본부,지방자치단체,상하수도행정과,하정임,054-270-5324,,[1^5020328^경상북도 포항시 맑은물사업본부^지방자치단체^상하수도행정과^하정임^0542705324],[1^주계약업체^단독^에스엠산업^문성군^대한민국^100^에스엠산업^^4011153268],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831663&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포항시맑은물사업본부관리자,"특수한설비등, 10인미만인 경우",지명경쟁,2026-05-06 14:47:35,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,경상북도 포항시 맑은물사업본부,324261150
R26TE14582727,물품,,R26TA0183160400,지방도460호선 천미2지구 급경사지 붕괴위험지역 정비공사(3차분) 관급자재(비탈면계측시스템-혁신제품),N,신규,,,지방계약법 (제25조제1항8호다목),0,52250000,5,http://www.g2b.go.kr,직불,,R26BK01501212,6530361,강원특별자치도 도로관리사업소 북부지소,지방자치단체,운영지원팀,최원주,033-250-3296,033-250-4530,[1^6530361^강원특별자치도 도로관리사업소 북부지소^지방자치단체^운영지원팀^최원주^0332503296],[1^주계약업체^단독^스마트이앤씨 주식회사^김용진^대한민국^100^스마트이앤씨 주식회사^^3998101024],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831604&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,강원특별자치도도로북부지소장,「조달사업에 관한 법률」 제27조제1항에 따른 혁신제품,수의계약,2026-05-06 14:47:49,,0.08,,,,,2026-05-11,N,getCntrctInfoListThng,물품,강원특별자치도 도로관리사업소 북부지소,52250000
R26TE14582728,물품,,R26TA0183094500,종합운동장 주경기장 냉난방기 구입,N,신규,,계약일로부터 20일,지방계약법 (제25조제1항5호나목),0,18107000,5,http://www.g2b.go.kr,직불,,,3740000,경기도 수원시,지방자치단체,회계과,이지수,031-228-3174,031-228-3709,[1^3740000^경기도 수원시^지방자치단체^회계과^이지수^0312283174],[1^주계약업체^단독^주식회사 대성이엔지^양정만^대한민국^100^주식회사 대성이엔지^^5608800136],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01830945&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,수원시일반회계관리자,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:47:51,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,경기도 수원시,18107000
R26TE14582732,물품,R26TA0182751400,R26TA0182751400,율현초 2026학년도 졸업앨범 구입 계약,N,신규,2026-05-06,2026.05.06.~ 2026.12.28.,지방계약법 (제25조제1항5호나목),0,4774000,5,http://www.g2b.go.kr,직불,,,7540178,경기도수원교육청 율현초등학교,교육기관,행정실,임혜련,,,[1^7540178^경기도수원교육청 율현초등학교^교육기관^행정실^임혜련^],[1^주계약업체^단독^주식회사 프라이드스쿨^허동훈^대한민국^100^주식회사 프라이드스쿨^^1298149356],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01827514&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,율현초등학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:47:57,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,경기도수원교육청 율현초등학교,4774000
R26TE14582745,물품,R26TA0182353700,R26TA0182353700,「성남시 에너지 안심지원금」 전단 및 신청서식 제작,N,신규,2026-05-06,,지방계약법 (제25조제1항5호나목),0,11540000,5,http://www.g2b.go.kr,직불,,,3780000,경기도 성남시,지방자치단체,회계과,김민지,,,[1^3780000^경기도 성남시^지방자치단체^회계과^김민지^],[1^주계약업체^단독^대창기획^서동규^대한민국^100^대창기획^^1293064092],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01823537&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,성남시장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:48:14,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,경기도 성남시,11540000
R26TE14582757,물품,,R26TA0182899600,"유네스코미디어아트창의벨트 4권역(G-CUGE) 유지보수용 모서리LED모듈, 리시빙카드 구입",N,신규,,2026.5.6. ~ 2026.5.22.,지방계약법 (제25조제1항5호나목),0,5850900,5,http://www.g2b.go.kr,직불,,,6291027,광주광역시유네스코미디어아트창의도시플랫폼,지방자치단체,유네스코미디어아트창의도시플랫폼,김소현,062-613-6146,,[1^6291027^광주광역시유네스코미디어아트창의도시플랫폼^지방자치단체^유네스코미디어아트창의도시플랫폼^김소현^0626136146],[1^주계약업체^단독^싸인코리아^고윤석^대한민국^100^싸인코리아^^4100345035],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828996&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,광주광역시유네스코미디어아트창의도시플랫폼 센터장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 14:48:22,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,광주광역시유네스코미디어아트창의도시플랫폼,5850900
R26TE14582758,물품,,R26TA0183166100,상수관로 누수감지시스템 구매 및 설치,N,신규,,계약일로부터 60일,지방계약법 (제25조제1항6호라1목),0,96558000,5,http://www.g2b.go.kr,직불,,,5050320,경상북도 경주시 맑은물사업본부,지방자치단체,,최주락,,,[1^5050320^경상북도 경주시 맑은물사업본부^지방자치단체^^최주락^],[1^주계약업체^단독^주식회사 유솔^오광석^대한민국^100^주식회사 유솔^^3148614125],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831661&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,경주시맑은물사업본부장,성능인증제품,수의계약,2026-05-06 14:48:24,,0.08,,,,,2026-05-08,N,getCntrctInfoListThng,물품,경상북도 경주시 맑은물사업본부,96558000
R26TE14582759,물품,,R26TA0168712101,2026년 4월 문현초등학교 급식용 부식 구매 ,N,신규,,,지방계약법 (제25조제1항5호라목),0,29765100,5,http://www.g2b.go.kr,직불,,R26BK01401445,7490141,울산광역시교육청 울산광역시강북교육청 문현초등학교,교육기관,행정실,이가림,052-240-3661,052-269-4791,[1^7490141^울산광역시교육청 울산광역시강북교육청 문현초등학교^교육기관^행정실^이가림^0522403661],[1^주계약업체^단독^진장푸드^김병오^대한민국^100^진장푸드^^4194501086],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01687121&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,문현초등학교장,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약),수의계약,2026-05-06 14:48:25,,0.08,,,,,2026-04-30,N,getCntrctInfoListThng,물품,울산광역시교육청 울산광역시강북교육청 문현초등학교,29765100
R26TE14582763,물품,R26TA0181424000,R26TA0181424000,ICT융복합 어린이 재활기기 실증센터 3D스캐너 구매 ,N,신규,2026-05-01,,지방계약법 (제20조제1항3호),0,78300000,5,http://www.g2b.go.kr,직불,,R26BK01409850,Z020246,재단법인 경북아이티융합 산업기술원,기타기관,경영지원팀,김태준,053-245-5006,053-289-4001,[1^Z020246^재단법인 경북아이티융합 산업기술원^기타기관^경영지원팀^김태준^0532455006],[1^주계약업체^단독^제이씨테크^송주찬^대한민국^100^제이씨테크^^3295000323],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01814240&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(재)경북IT융합산업기술원장,"특수한설비,기술의보유및 실적(물품제조)",제한경쟁,2026-05-06 14:48:35,,0.08,,,,,2026-05-01,N,getCntrctInfoListThng,물품,재단법인 경북아이티융합 산업기술원,78300000
R26TE14582764,물품,,R26TA0183165100,국도56호선 용담지구 위험도로 개량공사 관급자재(스마트변위센서-혁신제품),N,신규,,,지방계약법 (제25조제1항8호다목),0,251750000,5,http://www.g2b.go.kr,직불,,R26BK01501211,6530361,강원특별자치도 도로관리사업소 북부지소,지방자치단체,운영지원팀,최원주,033-250-3296,033-250-4530,[1^6530361^강원특별자치도 도로관리사업소 북부지소^지방자치단체^운영지원팀^최원주^0332503296],[1^주계약업체^단독^스마트이앤씨 주식회사^김용진^대한민국^100^스마트이앤씨 주식회사^^3998101024],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01831651&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,강원특별자치도도로북부지소장,「조달사업에 관한 법률」 제27조제1항에 따른 혁신제품,수의계약,2026-05-06 14:48:36,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,강원특별자치도 도로관리사업소 북부지소,251750000
