untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14909119,물품,R26TA0185892900,R26TA0185892900,오륜동 공영주차장 통과높이 제한시설물 구입,N,신규,2026-05-14,계약일~2026.6.12.,지방계약법 (제25조제1항5호나목),0,13578000,5,http://www.g2b.go.kr,직불,,,3350000,부산광역시 금정구,지방자치단체,재무과,박소정,051-519-4144,051-519-4149,[1^3350000^부산광역시 금정구^지방자치단체^재무과^박소정^0515194144],[1^주계약업체^단독^주식회사 남일^최상덕^대한민국^100^주식회사 남일^^6048137157],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01858929&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,금정구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:25:55,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 금정구,13578000
R26TE14909427,물품,R26TA0185557200,R26TA0185557200,4호기 보일러 송풍기팬 수선작업,N,신규,2026-05-14,2026.5.14.~2026.6.18.,지방계약법 (제25조제1항5호나목),0,7799000,5,http://www.g2b.go.kr,직불,,,Z046538,부산환경공단 에너지사업소,지방공기업,운영지원팀,정나금,,,[1^Z046538^부산환경공단 에너지사업소^지방공기업^운영지원팀^정나금^],[1^주계약업체^단독^에스엠테크^송병곤^대한민국^100^에스엠테크^^6060342342],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01855572&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서종록,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:34:20,,0.13,72101597,시설설비유지관리서비스,"시설물관리, 청소 등",시설물관리 및 청소서비스,2026-05-14,N,getCntrctInfoListThng,물품,부산환경공단 에너지사업소,7799000
R26TE14909765,물품,,R26TA0185955500,낙동아트센터 IP 기반 오디오 통합 레코딩 장비 구매설치,N,신규,,30일,지방계약법 (제20조제1항3호),0,664760000,5,http://www.g2b.go.kr,직불,,R26BK01461928,3360202,부산광역시 강서구 낙동아트센터,지방자치단체,,박지현,051-970-2702,051-970-2709,[1^3360202^부산광역시 강서구 낙동아트센터^지방자치단체^^박지현^0519702702],[1^주계약업체^단독^주식회사 지노프로^신진호^대한민국^100^주식회사 지노프로^^5958600782],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01859555&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,낙동아트센터관장,"특수한설비,기술의보유및 실적(물품제조)",제한경쟁,2026-05-14 10:42:50,,0.08,,,,,2026-05-20,N,getCntrctInfoListThng,물품,부산광역시 강서구 낙동아트센터,664760000
R26TE14910064,물품,,R26TA0186248200,참그린길 전기계량기 등 수리,N,신규,,,지방계약법 (제25조제1항5호나목),0,888000,5,http://www.g2b.go.kr,직불,,,3370000,부산광역시 연제구,지방자치단체,재무과,양수현,051-665-4144,051-665-4149,[1^3370000^부산광역시 연제구^지방자치단체^재무과^양수현^0516654144],[1^주계약업체^단독^광진전력^이찬형^대한민국^100^광진전력^^6071545646],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862482&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,연제구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:50:29,,0.08,,,,,2026-05-15,N,getCntrctInfoListThng,물품,부산광역시 연제구,888000
R26TE14910111,물품,,R26TA0186248800,동대신3동 보수대로236번길 19 누수수리공사 외 재고자재 구입-감압밸브 등 13종,N,신규,,,지방계약법 (제25조제1항5호나목),0,18475630,10,http://www.g2b.go.kr,직불,,,6260105,부산광역시 상수도사업본부 서부사업소,지방자치단체,업무부서,변경록,051-669-5054,,[1^6260105^부산광역시 상수도사업본부 서부사업소^지방자치단체^업무부서^변경록^0516695054],[1^주계약업체^단독^한신종합엠텍^김진엽^대한민국^100^한신종합엠텍^^6062896273],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862488&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시상수도사업본부서부사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:51:36,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 서부사업소,18475630
R26TE14910156,물품,R25TA0114340702,R25TA0114340702,동구 하하센터 조성사업 기계설비공사 관급자재(냉난방기),N,신규,2026-05-14,2025.12.1.~2026.5.11.,지방계약법 (제25조제1항5호바목),0,36729470,5,http://www.g2b.go.kr,직불,,,3270000,부산광역시 동구,지방자치단체,재무과,성정아,051-440-4146,051-440-6464,[1^3270000^부산광역시 동구^지방자치단체^재무과^성정아^0514404146],[1^주계약업체^단독^신신이앤지(주)^고정자^대한민국^100^신신이앤지(주)^^6068185295],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01143407&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시동구청장,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약)",수의계약,2026-05-14 10:52:44,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 동구,36729470
R26TE14910172,물품,,R26TA0186252100,대저1동 서연정공원 주변 노후관 개량공사 자재(PFP이음관 외 4종),N,신규,,,지방계약법 (제25조제1항5호나목),0,11148440,5,http://www.g2b.go.kr,직불,,,6260115,부산광역시 상수도사업본부 강서사업소,지방자치단체,업무부서,정성오,,,[1^6260115^부산광역시 상수도사업본부 강서사업소^지방자치단체^업무부서^정성오^],[1^주계약업체^단독^(주)동광파이프^김혜민^대한민국^100^(주)동광파이프^^6038133269],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862521&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산시 상수도본부 강서사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:53:09,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 강서사업소,11148440
R26TE14910439,물품,,R26TA0186260500,사설항로표지시설 등명기 수리,N,신규,,계약일로부터 30일,지방계약법 (제25조제1항5호나목),0,3600000,5,http://www.g2b.go.kr,직불,,,6260409,부산광역시 건설안전시험사업소,지방자치단체,관리팀,조윤정,,,[1^6260409^부산광역시 건설안전시험사업소^지방자치단체^관리팀^조윤정^],[1^주계약업체^단독^주식회사 젠^제용근^대한민국^100^주식회사 젠^^6068656645],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862605&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 건설안전시험사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 10:59:04,,0.13,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 건설안전시험사업소,3600000
R26TE14910506,물품,R25TA0101263302,R25TA0101263302,"에코델타 첨단지식산업센터 건립, 흡수식냉동기",N,신규,2026-03-19,,지방계약법 (제20조제1항6호),0,228679000,5,http://www.g2b.go.kr,직불,,R25BK01085400,6260000,부산광역시,지방자치단체,회계재산담당관,김주홍,051-888-2244,,[1^6260000^부산광역시^지방자치단체^회계재산담당관^김주홍^0518882244],[1^주계약업체^단독^동부산엘리텍(주)^정태영^대한민국^100^동부산엘리텍(주)^^6058150075],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01012633&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시장,행정안전부령 금액 미만 본점소재지,제한경쟁,2026-05-14 11:00:39,,0.08,,,,,2026-03-19,N,getCntrctInfoListThng,물품,부산광역시,228679000
R26TE14910586,물품,R26TA0186248800,R26TA0186248800,동대신3동 보수대로236번길 19 누수수리공사 외 재고자재 구입-감압밸브 등 13종,N,신규,2026-05-14,,지방계약법 (제25조제1항5호나목),0,18475630,10,http://www.g2b.go.kr,직불,,,6260105,부산광역시 상수도사업본부 서부사업소,지방자치단체,업무부서,변경록,051-669-5054,,[1^6260105^부산광역시 상수도사업본부 서부사업소^지방자치단체^업무부서^변경록^0516695054],[1^주계약업체^단독^한신종합엠텍^김진엽^대한민국^100^한신종합엠텍^^6062896273],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862488&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시상수도사업본부서부사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:02:39,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 서부사업소,18475630
R26TE14910819,물품,R26TA0185302400,R26TA0185302400,부산동부경찰서 범곡파출소 신축공사(건축) 관급자재(냉난방기) 구매,N,신규,2026-05-12,,국가계약법 (제26조제1항5호가5목),0,34268000,10,http://www.g2b.go.kr,직불,,,1811832,경찰청 부산광역시경찰청,국가기관,경무기획과 경리계,이병섭,051-899-2122,051-899-1914,[1^1811832^경찰청 부산광역시경찰청^국가기관^경무기획과 경리계^이병섭^0518992122],[1^주계약업체^단독^(주)미래공조시스템^방동욱^대한민국^100^(주)미래공조시스템^^2618701546],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01853024&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산지방경찰청,추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업.장애인기업.사회적기업.사회적협동조합.자활기업.마을기업),수의계약,2026-05-14 11:09:01,,0.075,,,,,2026-05-12,N,getCntrctInfoListThng,물품,경찰청 부산광역시경찰청,34268000
R26TE14910912,물품,,R26TA0186274700,신평동 거성모방 주변(공업) 교체공사 자재 구입(기타),N,신규,,30일,지방계약법 (제25조제1항5호나목),0,7608400,5,http://www.g2b.go.kr,직불,,,6260113,부산광역시 상수도사업본부 사하사업소,지방자치단체,업무부서,김성인,051-669-5404,,[1^6260113^부산광역시 상수도사업본부 사하사업소^지방자치단체^업무부서^김성인^0516695404],[1^주계약업체^단독^현대특수강^이선동^대한민국^100^현대특수강^^6051629268],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862747&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시상수도사업본부사하사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:11:14,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 사하사업소,7608400
R26TE14911019,물품,R26TA0165362501,R26TA0165362501,반여3동 중앙공영주차장 일원 녹화사업(2차)-경관녹지시설물,N,신규,2026-05-13,,지방계약법 (제25조제1항5호나목),0,14200000,10,http://www.g2b.go.kr,직불,,,3330000,부산광역시 해운대구,지방자치단체,재무과,전한나,051-749-4146,,[1^3330000^부산광역시 해운대구^지방자치단체^재무과^전한나^0517494146],[1^주계약업체^단독^주식회사 디자인도스^김영진^대한민국^100^주식회사 디자인도스^^2848702024],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01653625&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해운대구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:14:13,,0.08,,,,,2026-05-13,N,getCntrctInfoListThng,물품,부산광역시 해운대구,14200000
R26TE14911144,물품,,R25TA0084452201,"2026학년도 연일중학교 교복(동복,하복(생활복)) 학교주관 구매 입찰 (변경계약)",N,신규,,,지방계약법 (제2조의2제1항1호),0,55464500,5,http://www.g2b.go.kr,직불,,R25BK00971594,7191027,부산광역시교육청 부산광역시동래교육지원청 연일중학교,교육기관,행정실,김연화,051-867-1116,051-861-3557,[1^7191027^부산광역시교육청 부산광역시동래교육지원청 연일중학교^교육기관^행정실^김연화^0518671116],[1^주계약업체^단독^코사라인^정경자^대한민국^100^코사라인^^6050747833],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00844522&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시교육청 부산광역시동래교육지원청 연일중학교,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-05-14 11:17:30,,0.08,,,,,,N,getCntrctInfoListThng,물품,부산광역시교육청 부산광역시동래교육지원청 연일중학교,55464500
R26TE14911307,물품,,R26TA0186207400,자연재난 대비 비상발전기 구입,N,신규,,,지방계약법 (제25조제1항5호나목),0,5750000,5,http://www.g2b.go.kr,직불,,,3250000,부산광역시 중구,지방자치단체,재무과,이순남,051-600-4144,,[1^3250000^부산광역시 중구^지방자치단체^재무과^이순남^0516004144],[1^주계약업체^단독^(주)신성건설기계^전용주^대한민국^100^(주)신성건설기계^^4108657290],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862074&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시중구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:21:54,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 중구,5750000
R26TE14911881,물품,R26TA0186038700,R26TA0186038700,전동차 정비용 스프링와셔 등 14종 구매 ,N,신규,2026-05-14,,지방계약법 (제25조제1항5호나목),0,8799000,5,http://www.g2b.go.kr,직불,,,B551542,부산교통공사,지방공기업,회계자산처,정용태,051-605-0105,051-605-0110,[1^B551542^부산교통공사^지방공기업^회계자산처^정용태^0516050105],[1^주계약업체^단독^기림^엄종현^대한민국^100^기림^^6072961809],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01860387&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산교통공사사장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:38:21,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산교통공사,8799000
R26TE14912059,물품,R26TA0186260500,R26TA0186260500,사설항로표지시설 등명기 수리,N,신규,2026-05-14,계약일로부터 30일,지방계약법 (제25조제1항5호나목),0,3600000,5,http://www.g2b.go.kr,직불,,,6260409,부산광역시 건설안전시험사업소,지방자치단체,관리팀,조윤정,,,[1^6260409^부산광역시 건설안전시험사업소^지방자치단체^관리팀^조윤정^],[1^주계약업체^단독^주식회사 젠^제용근^대한민국^100^주식회사 젠^^6068656645],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01862605&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 건설안전시험사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 11:47:03,,0.13,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 건설안전시험사업소,3600000
R26TE14912082,물품,,R26TA0186135000,자연재난 대비 이동식 차수판 구입,N,신규,,,지방계약법 (제25조제1항4호사목),0,11700000,5,http://www.g2b.go.kr,직불,,,3250000,부산광역시 중구,지방자치단체,재무과,이순남,051-600-4144,,[1^3250000^부산광역시 중구^지방자치단체^재무과^이순남^0516004144],[1^주계약업체^단독^주식회사 유엠^엄희재^대한민국^100^주식회사 유엠^^4478703755],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01861350&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시중구청장,"특허,실용신안,디자인등록 제품",수의계약,2026-05-14 11:49:09,,0.08,,,,,2026-05-15,N,getCntrctInfoListThng,물품,부산광역시 중구,11700000
R26TE14912245,물품,R26TA0185523400,R26TA0185523400,[민원]2026 가족관계등록 업무용 및 동 통합창구운영 물품 구입,N,신규,2026-05-14,,지방계약법 (제25조제1항5호나목),0,5940000,10,http://www.g2b.go.kr,직불,,,3380000,부산광역시 수영구,지방자치단체,재무과,장지혜,,,[1^3380000^부산광역시 수영구^지방자치단체^재무과^장지혜^],[1^주계약업체^단독^(주)한컴테크^이호식^대한민국^100^(주)한컴테크^^6048135218],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01855234&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시수영구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 12:12:07,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 수영구,5940000
R26TE14912331,물품,,R25TA0088955101,"2026학년도 금양중학교 신입생 교복(동복,하복) 학교 주관 구매  계약",N,신규,,,지방계약법 (제20조제1항6호),0,50680740,5,http://www.g2b.go.kr,직불,,R25BK01008332,7190229,부산광역시동래교육청 금양중학교,교육기관,행정실,오한택,051-780-2784,051-780-2791,[1^7190229^부산광역시동래교육청 금양중학교^교육기관^행정실^오한택^0517802784],[1^주계약업체^단독^스마트금정점^손금덕^대한민국^100^스마트금정점^^6212116755],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00889551&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,금양중학교장,행정안전부령 금액 미만 본점소재지,제한경쟁,2026-05-14 12:36:41,,0.08,,,,,2026-05-15,N,getCntrctInfoListThng,물품,부산광역시동래교육청 금양중학교,50680740
R26TE14912333,물품,R25TA0089176202,R25TA0089176202,"2026학년도 부산중앙여자고등학교 신입생 교복(동복,생활하복) 학교주관구매 입찰",N,신규,2026-05-14,,지방계약법 (제2조의2제1항1호),0,54940000,10,http://www.g2b.go.kr,직불,,R25BK01012839,7150108,부산광역시교육청 부산중앙여자고등학교,교육기관,행정실,김혜영,,,[1^7150108^부산광역시교육청 부산중앙여자고등학교^교육기관^행정실^김혜영^],[1^주계약업체^단독^스마트사직점^강윤호^대한민국^100^스마트사직점^^6071271482],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00891762&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산중앙여자고등학교장,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-05-14 12:36:58,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시교육청 부산중앙여자고등학교,54940000
R26TE14912513,물품,,R25TA0084452201,"2026학년도 연일중학교 교복(동복,하복(생활복)) 학교주관 구매 입찰 (변경계약)",N,신규,,,지방계약법 (제2조의2제1항1호),0,55464500,5,http://www.g2b.go.kr,직불,,R25BK00971594,7191027,부산광역시교육청 부산광역시동래교육지원청 연일중학교,교육기관,행정실,김연화,051-867-1116,051-861-3557,[1^7191027^부산광역시교육청 부산광역시동래교육지원청 연일중학교^교육기관^행정실^김연화^0518671116],[1^주계약업체^단독^코사라인^정경자^대한민국^100^코사라인^^6050747833],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00844522&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시교육청 부산광역시동래교육지원청 연일중학교,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-05-14 12:59:19,,0.08,,,,,,N,getCntrctInfoListThng,물품,부산광역시교육청 부산광역시동래교육지원청 연일중학교,55464500
R26TE14912621,물품,,R26TA0186334100,"환경관리원 사용 물품(조끼, 모자, 안전자켓, 우의, 장화) 구입",N,신규,,,지방계약법 (제25조제1항5호나목),0,16280000,5,http://www.g2b.go.kr,직불,,,3370000,부산광역시 연제구,지방자치단체,재무과,양수현,051-665-4144,051-665-4149,[1^3370000^부산광역시 연제구^지방자치단체^재무과^양수현^0516654144],[1^주계약업체^단독^비티기업^안선영^대한민국^100^비티기업^^2030921679],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01863341&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,연제구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 13:05:39,,0.08,,,,,2026-05-15,N,getCntrctInfoListThng,물품,부산광역시 연제구,16280000
R26TE14912858,물품,R26TA0185920300,R26TA0185920300,금정국민체육센터 헬스장 및 판매용 수건 구입,N,신규,2026-05-14,계약일~2026.6.30.,지방계약법 (제25조제1항5호나목),0,5428850,5,http://www.g2b.go.kr,직불,,,3350000,부산광역시 금정구,지방자치단체,재무과,박소정,051-519-4144,051-519-4149,[1^3350000^부산광역시 금정구^지방자치단체^재무과^박소정^0515194144],[1^주계약업체^단독^송월타올수건공방^박의홍^대한민국^100^송월타올수건공방^^3470102786],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01859203&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,금정구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 13:14:40,,0.08,,,,,2026-05-14,N,getCntrctInfoListThng,물품,부산광역시 금정구,5428850
R26TE14912927,물품,,R26TA0186339600,"직원숙소 냉방기 구매(관해숙 1동 201, 203, 204호)",N,신규,,,국가계약법 (제26조제1항5호가2목),0,2904000,10,http://www.g2b.go.kr,직불,,,1192357,해양수산부 부산지방해양수산청,국가기관,운영지원과,박해정,051-609-6251,051-609-6219,[1^1192357^해양수산부 부산지방해양수산청^국가기관^운영지원과^박해정^0516096251],[1^주계약업체^단독^주식회사 대원아이오티공조^김대원^대한민국^100^주식회사 대원아이오티공조^^5358601756],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01863396&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산지방해양수산청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-14 13:16:14,,0.075,,,,,2026-05-14,N,getCntrctInfoListThng,물품,해양수산부 부산지방해양수산청,2904000
R26TE14913487,물품,,R26TA0186355600,부산시립무용단 정기공연 '바라는 바다' 의상 제작 구매,N,신규,,,지방계약법 (제25조제1항5호바목),0,52230000,5,http://www.g2b.go.kr,직불,,,B553711,재단법인부산문화회관,지자체 출자출연기관,경영지원팀,이영지,051-607-6035,051-607-6039,[1^B553711^재단법인부산문화회관^지자체 출자출연기관^경영지원팀^이영지^0516076035],[1^주계약업체^단독^주식회사 모리노리^김지원^대한민국^100^주식회사 모리노리^^3058639710],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01863556&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(재)부산문화회관 대표이사,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약)",수의계약,2026-05-14 13:31:08,,0.08,,,,,2026-05-15,N,getCntrctInfoListThng,물품,재단법인부산문화회관,52230000
R26TE14913668,물품,,R26TA0186354700,1호선 전동차용 통합제어장치(AVC) 등 2종 제조구매,N,신규,,계약일로부터 240일,지방계약법 (제26조제1항),0,160453000,5,http://www.g2b.go.kr,직불,,R26BK01519308,B551542,부산교통공사,지방공기업,회계자산처,정민지,051-640-7249,,[1^B551542^부산교통공사^지방공기업^회계자산처^정민지^0516407249],[1^주계약업체^단독^미래일 주식회사^유영식^대한민국^100^미래일 주식회사^^1138648755],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01863547&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산교통공사사장,재공고입찰 등과 수의계약,수의계약,2026-05-14 13:35:59,,0.25,,,,,2026-05-20,N,getCntrctInfoListThng,물품,부산교통공사,160453000
R26TE14913703,물품,,R25TA0084582103,"금곡중학교 2026학년도 교복(동복,생활복) 학교주관구매 계약입찰공고[2단계]",N,신규,,,지방계약법 (제2조의2제1항1호),0,17488000,5,http://www.g2b.go.kr,직불,,R25BK00996058,7200029,부산광역시북부교육청 금곡중학교,교육기관,행정실,안은성,,,[1^7200029^부산광역시북부교육청 금곡중학교^교육기관^행정실^안은성^],[1^주계약업체^단독^스마트학생복 북구점^이치형^대한민국^100^스마트학생복 북구점^^6062741878],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00845821&ctrtChgOrd=03&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,금곡중학교장,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-05-14 13:36:50,,0.08,,,,,2026-05-19,N,getCntrctInfoListThng,물품,부산광역시북부교육청 금곡중학교,17488000
R26TE14913734,물품,R26TA0185660500,R26TA0185660500,시약 및 초자류 4차 정기구매,N,신규,2026-05-14,계약일로부터 60일이내,국가계약법 (제2조의2제1항2호),0,141898900,10,http://www.g2b.go.kr,직불,,R26BK01495232,1471111,식품의약품안전처 부산지방식품의약품안전청,국가기관,운영지원과,박영희,051-602-6105,051-602-6245,[1^1471111^식품의약품안전처 부산지방식품의약품안전청^국가기관^운영지원과^박영희^0516026105],[1^주계약업체^단독^엔바이오 랩^이정민^대한민국^100^엔바이오 랩^^6062485711],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01856605&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산지방식품의약품안전청장,"[판로지원법 시행령] 중기업,소기업,소상공인 제한",제한경쟁,2026-05-14 13:37:52,,0.075,,,,,2026-05-14,N,getCntrctInfoListThng,물품,식품의약품안전처 부산지방식품의약품안전청,141898900
R26TE14913772,물품,,R26TA0186363000,2026년 예인정 함수품(예인색) 구매,N,신규,,26.05.14.~26.07.23.,국가계약법 (제26조제1항2호아목),0,12324000,10,http://www.g2b.go.kr,직불,,,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,박규찬,051-419-2239,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^박규찬^0514192239],[1^주계약업체^단독^성진산업^김정애^대한민국^100^성진산업^^6061661621],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01863630&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,"특허, 실용신안등록, 디자인등록 제품",수의계약,2026-05-14 13:38:38,,0.075,,,,,2026-05-14,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,12324000
